"id","itemImage","name","itemType","calories","description","portionSize","itemPrice","dietaryRestrictionType","dietaryRestrictions","extraDescription","srOrder","availability","isActive","isDeleted","createdAt","updatedAt","subcategoryId","name_ol","description_ol"
"11","public/2360664868/item/2023_9_27_5_24-Gulabjamunwallpaper1.jpg","Gulab Jamun",NULL,"365","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book.","4","500.00",NULL,NULL,NULL,"0","1","1","0","2023-09-27 05:24:27","2023-10-03 12:38:13",NULL,"हुतात्मा","मराठी भाषा विभाग नवीन प्रशासन भवन, ८ वा मजला, मादाम कामा मार्ग, हुतात्मा राजगुरु चौक, मंत्रालयमराठी"
"12","public/65083049521/item/2023_9_30_14_55-ovosmexidoscomfarinheira.PNG","Ovos mexidos com farinheira",NULL,"240","Deliciosos ovos mexidos com farinheira do alentejo","1","9,5",NULL,NULL,NULL,"1","1","1","0","2023-09-30 14:55:15","2024-02-28 09:04:28","169","Scrambled eggs with farinheira","Delicious scrambled eggs with Alentejo flour"
"13","public/65083049521/item/2023_9_30_14_57-cevicheespadarte.PNG","Ceviche de espadarte rosa e maracujá",NULL,,,"2","15.00",NULL,NULL,NULL,"1","1","1","0","2023-09-30 14:57:02","2023-09-30 21:30:53","170","Pink swordfish and passion fruit ceviche",NULL
"14","public/65083049521/item/2023_9_30_14_58-tostadeabacateeovo.PNG","Tosta de abacate e ovo escalfado",NULL,,"Maravilhosa tosta de abacate, com um ovo escalfado e tomate cherry a acompanhar","1","12.00",NULL,NULL,NULL,"2","1","1","0","2023-09-30 14:58:44","2024-02-22 10:20:17","169","Avocado and poached egg toast","Wonderful avocado toast, with a poached egg and cherry tomatoes on the side"
"15","public/65083049521/item/2023_9_30_15_1-combodetacos.PNG","Combinado de tacos",NULL,,"Tacos de camarão, salmão e vegetariano","2","18.00",NULL,NULL,NULL,"2","1","1","0","2023-09-30 15:01:23","2023-09-30 21:31:10","170","Taco combo","Shrimp, salmon and vegetarian tacos"
"16","public/65083049521/item/2023_9_30_15_3-Ostras.PNG","Ostras com limão",NULL,,,"1","19.00",NULL,NULL,NULL,"3","1","1","0","2023-09-30 15:03:16","2023-09-30 21:31:22","170","Oysters with lemon",NULL
"17","public/65083049521/item/2023_9_30_15_5-queijofrescocomsalepimentacomazeitonastemperadasemanjerico1.jpg","Queijo fresco temperado",NULL,,"Um aperitivo saudável composto por queijo fresco, sal, pimenta e manjericão","1","4.00",NULL,NULL,NULL,"4","1","1","0","2023-09-30 15:05:40","2023-09-30 21:31:39","170","Seasoned cottage cheese","A healthy appetizer consisting of fresh cheese, salt, pepper and basil"
"18","public/65083049521/item/2023_9_30_15_23-bruschettas.jpg","Bruschettas com cama de molho de tomate",NULL,,"Pão torrado com queijo e tomate cherry em cama de molho de tomate","2","10,00",NULL,NULL,NULL,"0","1","1","0","2023-09-30 15:23:20","2024-04-03 15:38:45","169","Bruschettas with a bed of tomato sauce","Toasted bread with cheese and cherry tomatoes on a bed of tomato sauce"
"19","public/65083049521/item/2023_9_30_15_26-Ensopadodeborrego.PNG","Sabores do alentejo",NULL,,"Ensopado de borrego com batata cozida da nossa terra","2","24.00",NULL,NULL,NULL,"1","1","1","0","2023-09-30 15:26:29","2023-09-30 15:26:29","172",NULL,NULL
"20","public/65083049521/item/2023_9_30_15_29-carnematurada.jpg","Bife da vazia maturado",NULL,,"Suculenta carne maturada, acompanhada por legumes, arroz basmati e batata frita","1","32.00",NULL,NULL,NULL,"2","1","1","0","2023-09-30 15:29:19","2023-09-30 15:29:19","172",NULL,NULL
"21","public/65083049521/item/2023_9_30_15_33-MediumrareGrilledTBoneSteakwithpotatowedges4981268965760x3840scaled1.jpg","Tbone",NULL,,"Deliciosa carne grelhada a carvão, acompanhado por batata frita","1","39.00",NULL,NULL,NULL,"3","1","1","0","2023-09-30 15:33:36","2023-09-30 15:33:36","172",NULL,NULL
"22","public/65083049521/item/2023_9_30_15_35-bochechasporco.jpg","Bochechas de porco preto",NULL,,"Bochechas de porco preto em cama de puré e legumes","1","17.00",NULL,NULL,NULL,"4","1","1","0","2023-09-30 15:35:19","2023-09-30 15:35:19","172",NULL,NULL
"23","public/65083049521/item/2023_9_30_15_36-polvo.jpg","Polvo com batata assada",NULL,,"Polvo da nossa costa acompanhado por batata assada e legumes","1","19.00",NULL,NULL,NULL,"1","1","1","0","2023-09-30 15:36:41","2023-09-30 15:36:41","173",NULL,NULL
"24","public/65083049521/item/2023_9_30_15_38-petinga.jpg","Petinga frita com arroz de tomate",NULL,,,"1","14.00",NULL,NULL,NULL,"2","1","1","0","2023-09-30 15:38:40","2023-09-30 15:38:40","173",NULL,NULL
"25","public/65083049521/item/2023_9_30_15_40-ReceitadeCataplanadelagosta.jpg","Cataplana de lagosta e amêijoa",NULL,,,"2","49.00",NULL,NULL,NULL,"3","1","1","0","2023-09-30 15:40:10","2023-09-30 15:40:43","173",NULL,NULL
"26","public/65083049521/item/2023_9_30_15_43-hamburguervegan.jpg","Hambúguer vegetariano",NULL,,,"1","14.00",NULL,NULL,NULL,"1","1","1","0","2023-09-30 15:43:40","2023-09-30 15:43:40","174",NULL,NULL
"27","public/65083049521/item/2023_9_30_15_45-bolonhesavegetariana.jpg","Bolonhesa vegetariana",NULL,,,"1","15.00",NULL,NULL,NULL,"2","1","1","0","2023-09-30 15:45:15","2023-09-30 15:45:15","174",NULL,NULL
"28","public/65083049521/item/2023_9_30_15_47-bowlquinoa.jpg","Bowl vegetariana",NULL,,"Bowl vegetariana com tofu, quinoa, abacate, salada e cebola roxa","1","14.00",NULL,NULL,NULL,"3","1","1","0","2023-09-30 15:47:34","2023-09-30 15:47:34","174",NULL,NULL
"29","public/65083049521/item/2023_9_30_15_50-cremebrulee.png","Crème Brûlée",NULL,,,"1","5.00",NULL,NULL,NULL,"0","1","1","0","2023-09-30 15:50:37","2023-09-30 21:35:20",NULL,"Crème Brûlée",NULL
"30","public/65083049521/item/2023_9_30_15_51-ovosmoles.jpg","Ovos moles de aveiro para partilhar",NULL,,,"2","6.00",NULL,NULL,NULL,"0","1","1","0","2023-09-30 15:51:43","2023-09-30 21:35:24",NULL,"Ovos moles de aveiro para partilhar",NULL
"31","public/65083049521/item/2023_9_30_21_20-polvo.jpg","Polvo com batata assada",NULL,,"Polvo da nossa costa acompanhado por batata assada e legumes","1","19.00",NULL,NULL,NULL,"1","1","1","0","2023-09-30 21:20:09","2024-02-29 17:18:06","175","Octopus with roast potatoes","Octopus from our coast accompanied by roast potatoes and vegetables"
"32","public/65083049521/item/2023_9_30_21_20-petinga.jpg","Petinga frita com arroz de tomate",NULL,,,"1","14.00",NULL,NULL,NULL,"2","1","1","0","2023-09-30 21:20:38","2024-02-29 17:18:06","175","Fried sardines with tomato rice",NULL
"33","public/65083049521/item/2023_9_30_21_21-ReceitadeCataplanadelagosta.jpg","Cataplana de lagosta e amêijoa",NULL,,,"1","49.00",NULL,NULL,NULL,"0","1","1","0","2023-09-30 21:21:17","2024-02-29 17:18:06","175","Lobster and clam cataplana",NULL
"34","public/65083049521/item/2023_9_30_21_22-Ensopadodeborrego.PNG","Sabores do alentejo",NULL,,"Ensopado de borrego com batata cozida da nossa terra","1","24.00",NULL,NULL,NULL,"1","1","1","0","2023-09-30 21:22:16","2024-03-08 16:19:36","176","Flavors of the Alentejo","Lamb stew with local boiled potatoes"
"35","public/65083049521/item/2023_9_30_21_22-carnematurada.jpg","Bife da vazia maturado",NULL,,"Suculenta carne maturada, acompanhada por legumes, arroz basmati e batata frita","1","32.00",NULL,NULL,NULL,"0","1","1","0","2023-09-30 21:22:50","2024-03-08 16:19:36","176","Matured sirloin steak","Succulent matured meat, accompanied by vegetables, basmati rice and fries"
"36","public/65083049521/item/2023_9_30_21_24-tbone.PNG","Tbone",NULL,,"Deliciosa carne grelhada a carvão, acompanhado por batata frita","1","39.00",NULL,NULL,NULL,"2","1","1","0","2023-09-30 21:24:56","2024-03-11 15:28:36","176","Tbone","Delicious charcoal-grilled meat accompanied by fries"
"37","public/65083049521/item/2023_9_30_21_26-hamburguervegan.jpg","Hambúguer vegetariano",NULL,,,"1","14.00",NULL,NULL,NULL,"1","1","1","0","2023-09-30 21:26:44","2023-09-30 21:34:36","177","Vegetarian burger",NULL
"38","public/65083049521/item/2023_9_30_21_27-bolonhesavegetariana.jpg","Bolonhesa vegetariana",NULL,,,"1","15.00",NULL,NULL,NULL,"2","1","1","0","2023-09-30 21:27:08","2023-09-30 21:34:47","177","Vegetarian bolognese",NULL
"39","public/65083049521/item/2023_9_30_21_27-bowlquinoa.jpg","Bowl vegetariana ",NULL,,"Bowl vegetariana com tofu, quinoa, abacate, salada e cebola roxa","1","14.00",NULL,NULL,NULL,"3","1","1","0","2023-09-30 21:27:44","2023-09-30 21:36:59","177","Vegetarian bowl","Vegetarian bowl with tofu, quinoa, avocado, salad and red onion"
"40",NULL,"Bruschetta al Pomodoro",NULL,"200","Pão grelhado fresco coberto com tomates picados, manjericão, azeite e um toque de alho. Uma entrada italiana clássica e simples.","1","9,9",NULL,NULL,NULL,"1","1","1","0","2023-10-09 14:47:01","2024-03-20 14:32:51","180","Bruschetta al Pomodoro","Freshly grilled bread topped with diced tomatoes, basil, olive oil, and a touch of garlic. A classic, simple Italian starter."
"41",NULL,"Sopa de Mexilhão",NULL,"350","Uma reconfortante tigela de mexilhões cozidos num saboroso caldo de vinho branco e tomate, servida com um pedaço de pão italiano crocante.","1-2","12.50",NULL,NULL,NULL,"2","1","1","0","2023-10-09 14:48:07","2024-03-14 14:50:55","180","Mussel Soup","A comforting bowl of mussels cooked in a flavorful white wine and tomato broth, served with a side of crusty Italian bread.l"
"42","public/97511167712/item/2023_10_9_14_51-SpaghettiCarbonara.png","Esparguete à Carbonara",NULL,"670","Prato clássico romano preparado com guanciale, gemas de ovo, queijo pecorino e uma pitada de pimenta preta. Rico e delicioso!","1","18.00",NULL,NULL,NULL,"1","1","1","0","2023-10-09 14:51:53","2024-01-17 16:18:50","181","Spaghetti Carbonara","Classic Roman dish prepared with pancetta, egg yolks, pecorino cheese, and a sprinkle of black pepper. Rich and delicious!"
"43","public/97511167712/item/2023_10_9_14_52-RisottoaiFunghiPorcini.png","Risotto de Cogumelos Porcini",NULL,"550","Cremoso arroz Arborio cozido lentamente com cogumelos porcini, vinho branco e um toque de óleo de trufa. Um verdadeiro sabor do norte da Itália.","1","22.00",NULL,NULL,NULL,"0","1","1","0","2023-10-09 14:52:49","2024-03-14 14:37:35","181","Risotto ai Funghi Porcini",
"44","public/97511167712/item/2023_10_9_14_53-GnocchiallaSorrentina.png","Gnocchi alla Sorrentina",NULL,"600","Suaves gnocchis caseiros de batata assados num rico molho de tomate e mozzarella. O conforto da culinária do sul da Itália no seu melhor!","1","20.00",NULL,NULL,NULL,"2","1","1","0","2023-10-09 14:53:45","2024-01-17 16:18:50","181","Gnocchi alla Sorrentina","Soft homemade potato gnocchi baked in a rich tomato and mozzarella sauce. Southern Italy's comfort food at its finest!"
"45","public/97511167712/item/2023_10_9_14_55-OssoBucoallaMilanese.png","Osso Buco alla Milanese",NULL,"800","Suaves ossobucos de vitela cozidos lentamente com legumes, vinho branco e caldo, servidos sobre cremoso risotto de açafrão. Uma especialidade milanesa.","1","26.00",NULL,NULL,NULL,"1","1","1","0","2023-10-09 14:55:08","2023-10-10 08:20:45","182","Osso Buco alla Milanese","Tender veal shanks slow-cooked with vegetables, white wine, and broth, served over creamy saffron risotto. A Milanese specialty."
"46","public/97511167712/item/2023_10_9_14_56-SaltimboccaallaRomana.png,public/97511167712/item/2023_10_9_14_56-SaltimboccaallaRomana1.png","Saltimbocca alla Romana",NULL,"550","Suculentos escalopes de vitela cobertos com presunto e sálvia, cozidos num molho de vinho branco e manteiga. Um clássico romano que ""salta na boca"".","1","24.00",NULL,NULL,NULL,"2","1","1","0","2023-10-09 14:56:09","2023-10-10 08:21:04","182","Saltimbocca alla Romana","Juicy veal cutlets layered with prosciutto and sage, cooked in a white wine and butter sauce. A Roman classic that ""jumps in the mouth""."
"47","public/97511167712/item/2023_10_9_14_57-MelanzaneallaParmigiana.png","Beringela alla Parmigiana",NULL,"400","Camadas de finas fatias de beringela, mozzarella, parmesão e molho de tomate, assadas à perfeição. Uma opção vegetariana substancial.","1-2","22.00",NULL,NULL,NULL,"3","1","1","0","2023-10-09 14:57:16","2023-10-10 08:21:25","182","Melanzane alla Parmigiana","Layers of thinly sliced eggplant, mozzarella, parmesan, and tomato sauce, baked to perfection. A hearty vegetarian option."
"48","public/97511167712/item/2023_10_9_14_58-PolloallaCacciatora.png,public/97511167712/item/2023_10_9_14_58-PolloallaCacciatora1.png,public/97511167712/item/2023_10_9_14_58-PolloallaCacciatora2.png","Frango alla Cacciatora",NULL,"550","Frango cozido com tomates, pimentos, cebolas e vinho branco. Um prato rústico e reconfortante.","1","22.00",NULL,NULL,NULL,"4","1","1","0","2023-10-09 14:58:38","2023-10-10 08:21:48","182","Pollo alla Cacciatora","Chicken braised with tomatoes, bell peppers, onions, and white wine. A rustic, heartwarming dish."
"49","public/97511167712/item/2023_10_9_14_59-BisteccaallaFiorentina.png,public/97511167712/item/2023_10_9_14_59-BisteccaallaFiorentina1.png,public/97511167712/item/2023_10_9_14_59-BisteccaallaFiorentina2.png","Bistecca alla Fiorentina",NULL,"850","Bife T-bone grelhado à perfeição, temperado com alecrim, alho e um toque de limão. Um prato icônico de Florença.","1-2","30.00",NULL,NULL,NULL,"5","1","1","0","2023-10-09 14:59:54","2023-10-29 14:50:41","182","Bistecca alla Fiorentina","A T-bone steak grilled to perfection, seasoned with rosemary, garlic, and a squeeze of lemon. An iconic dish from Florence."
"50",NULL,"bebida teste",NULL,,,"1","10.00",NULL,NULL,NULL,"1","1","1","0","2023-10-09 18:33:15","2023-10-30 09:25:07","178","test",NULL
"51","public/65083049521/item/2023_12_26_11_8-IMG2821.jpeg","bebida teste 2",NULL,,,"1","9.00",NULL,NULL,NULL,"0","1","1","1","2023-10-09 18:33:26","2024-02-21 16:29:52",NULL,"test drink",NULL
"52",NULL,"teste",NULL,,"teste","1","3.00",NULL,NULL,NULL,"1","1","1","0","2023-10-09 20:39:58","2023-11-06 18:56:47","179","test","teste"
"53",NULL,"test333",NULL,,"test333","1","20.00",NULL,NULL,NULL,"1","1","1","0","2023-10-10 06:28:07","2023-10-10 06:29:36","183","test333","test 333"
"54","public/97511167712/item/2023_10_10_7_25-Margherita.png","Margherita",NULL,"600","A rainha das pizzas, coberta com tomates San Marzano, mozzarella fresca, manjericão e um fio de azeite extra virgem.","1-2","15.00",NULL,NULL,NULL,"1","1","1","0","2023-10-10 07:25:36","2023-12-06 16:23:23","184","Margherita","The queen of pizzas, topped with San Marzano tomatoes, fresh mozzarella, basil, and a drizzle of extra virgin olive oil."
"55","public/97511167712/item/2023_10_10_7_26-Diavola.png","Diavola",NULL,,"Para os amantes de especiarias, coberta com molho de tomate, mozzarella, salame picante e pimenta vermelha triturada.","1-2","16.00",NULL,NULL,NULL,"2","1","1","0","2023-10-10 07:26:13","2023-10-10 08:22:46","184","Diavola","For the spice lovers, topped with tomato sauce, mozzarella, spicy salami, and crushed red pepper."
"56","public/97511167712/item/2023_10_10_7_28-PizzaaiQuattroFormaggi.png","ai  Quattro Formaggi",NULL,"750","O sonho de quem adora queijo, coberta com uma mistura de mozzarella, gorgonzola, fontina e parmigiano-reggiano.","1-2","18.00",NULL,NULL,NULL,"3","1","1","0","2023-10-10 07:28:09","2023-10-10 08:23:05","184","ai Quattro Formaggi","A cheese lover's dream, topped with a blend of mozzarella, gorgonzola, fontina, and parmigiano-reggiano."
"57","public/97511167712/item/2023_10_10_7_32-Tiramisu.png","Tiramisu",NULL,"450","Sobremesa italiana clássica feita com biscoitos champagne embebidos em café expresso e intercalados com uma mistura batida de ovos, açúcar e queijo mascarpone, polvilhados com cacau.","1","9.00",NULL,NULL,NULL,"1","1","1","0","2023-10-10 07:32:37","2023-10-10 08:23:32","185","Tiramisu","Classic Italian dessert made with ladyfingers soaked in espresso and layered with a whipped mix of eggs, sugar, and mascarpone cheese, dusted with cocoa."
"58","public/97511167712/item/2023_10_10_7_39-PannaCottaconFruttidiBosco.png","Panna Cotta con Frutti di Bosco",NULL,"350","Cremosa sobremesa de creme cozido coberta com coulis de frutas vermelhas mistas. Um final leve e refrescante para a sua refeição.","1","8.00",NULL,NULL,NULL,"2","1","1","0","2023-10-10 07:39:58","2023-10-10 08:23:46","185","Panna Cotta con Frutti di Bosco","Silky cooked cream dessert topped with a mixed berry coulis. A light and refreshing end to your meal."
"59","public/62816170264/item/2023_10_10_10_55-MaguroTunaNigiriSashimi.png","Maguro (Atum) Nigiri/Sashimi",NULL,"40","Fatias frescas de atum sobre arroz de sushi prensado à mão ou servido sozinho.","1","8.00",NULL,NULL,NULL,"1","1","1","0","2023-10-10 10:55:46","2023-10-10 11:19:57","186","Maguro (Tuna) Nigiri/Sashimi","Freshly sliced tuna on top of hand-pressed sushi rice or served alone."
"60","public/62816170264/item/2023_10_10_11_2-SakeSalmoNigiriSashimi.png","Sake (Salmão) Nigiri/Sashimi",NULL,"45","Delicadas fatias de salmão servidas sobre arroz de sushi ou sozinhas.","1","8.00",NULL,NULL,NULL,"2","1","1","0","2023-10-10 10:56:26","2023-10-10 11:20:12","186","Sake (Salmon) Nigiri/Sashimi","Delicate slices of salmon served over sushi rice or alone."
"61","public/62816170264/item/2023_10_10_11_1-UnagiEelNigiri.png","Unagi (Enguia) Nigiri",NULL,"70","Enguia grelhada com um molho agridoce à base de soja, servida sobre arroz de sushi.
","1","9.00",NULL,NULL,NULL,"3","1","1","0","2023-10-10 11:01:43","2023-10-10 11:20:31","186","Unagi (Eel) Nigiri","Grilled eel glazed with a sweet soy-based sauce, served over sushi rice."
"62","public/62816170264/item/2023_10_10_11_5-CaliforniaRoll.png","California Roll",NULL,"250","Rolinho com caranguejo, abacate e pepino, envolto em alga e arroz de sushi.","1","10.00",NULL,NULL,NULL,"1","1","1","0","2023-10-10 11:05:16","2023-10-10 11:20:55","187","California Roll","A roll with crab, avocado, and cucumber, wrapped in seaweed and sushi rice."
"63","public/62816170264/item/2023_10_10_11_6-SpicyTunaRoll.png","Maki de Atum Picante",NULL,"300","Atum misturado com maionese picante, enrolado com pepino e coberto com sementes de sésamo.
","1","11.00",NULL,NULL,NULL,"2","1","1","0","2023-10-10 11:06:30","2023-10-10 11:21:08","187","Spicy Tuna Roll","Tuna mixed with spicy mayo, rolled with cucumber, and topped with sesame seeds."
"64","public/62816170264/item/2023_10_10_11_7-maki1.png","Maki de Enguia e Abacate",NULL,"350","Enguia grelhada e abacate fresco, envolvidos em arroz de sushi e regados com molho unagi.","1","12.00",NULL,NULL,NULL,"3","1","1","0","2023-10-10 11:07:52","2023-10-10 11:21:27","187","Eel and Avocado Roll","Grilled eel and fresh avocado, wrapped in sushi rice and drizzled with sweet unagi sauce."
"65","public/62816170264/item/2023_10_10_11_13-DragonRoll.png","Dragon Roll",NULL,"500","Camarão tempura e pepino, coberto com enguia, abacate e molho unagi.","1","15.00",NULL,NULL,NULL,"1","1","1","0","2023-10-10 11:13:23","2023-10-10 11:21:45","188","Dragon Roll","Tempura shrimp and cucumber, topped with eel, avocado, and sweet unagi sauce."
"66","public/62816170264/item/2023_10_10_11_14-RainbowRoll.png","Rainbow Roll",NULL,"550","Um rolo California coberto com uma variedade de peixes frescos e dispostos como um arco-íris.","1","16.00",NULL,NULL,NULL,"2","1","1","0","2023-10-10 11:14:14","2023-10-10 11:22:09","188","Rainbow Roll","A California roll topped with a variety of fresh fish and beautifully arranged like a rainbow."
"67","public/62816170264/item/2023_10_10_11_15-GreenTeaIceCream.png","Gelado de Chá Verde",NULL,"100","Gelado cremoso e refrescante de chá verde, o final perfeito para o seu banquete de sushi.","1","6.00",NULL,NULL,NULL,"0","1","1","0","2023-10-10 11:15:16","2023-10-10 11:22:31",NULL,"Green Tea Ice Cream","Creamy and refreshing green tea ice cream, the perfect end to your sushi feast."
"68","public/62816170264/item/2023_10_10_11_15-Mochi.png","Mochi",NULL,"100","Bolo de arroz japonês doce recheado com gelado. Escolha entre matcha, manga ou morango.","1","7.00",NULL,NULL,NULL,"0","1","1","0","2023-10-10 11:15:53","2023-10-10 11:22:40",NULL,"Mochi","Sweet Japanese rice cake filled with ice cream, choose from matcha, mango, or strawberry."
"69","public/62816170264/item/2023_10_17_8_18-PorkRamen.png","Ramen de Porco",NULL,"800","Macarrão em um caldo rico de ossos de porco, acompanhado de fatias de porco assado, algas, milho, e cebolinho. Um favorito reconfortante.","1","14.00",NULL,NULL,NULL,"1","1","1","0","2023-10-17 08:18:12","2023-12-07 16:38:34",NULL,"Pork Ramen","Noodles in a rich pork bone broth, accompanied by slices of roasted pork, seaweed, corn, and green onions. A comforting favorite."
"70","public/62816170264/item/2023_10_17_8_19-DuckSoba.png","Soba com Pato",NULL,"650","Macarrão soba de trigo sarraceno frio servido com fatias de pato grelhado e um molho à base de soja para mergulhar. Refrescante e delicioso.","1","16.00",NULL,NULL,NULL,"2","1","1","0","2023-10-17 08:19:30","2023-12-07 16:38:34",NULL,"Soba with Duck","Cold buckwheat soba noodles served with slices of grilled duck and a soy-based dipping sauce. Refreshing and delicious."
"71","public/62816170264/item/2023_10_17_8_20-TempuraUdon.png","Udon com Tempura",NULL,"720","Macarrão udon grosso servido quente em caldo saboroso com legumes e camarão tempura por cima.","1","15.00",NULL,NULL,NULL,"0","1","1","0","2023-10-17 08:20:27","2023-12-07 16:38:34",NULL,"Udon with Tempura","Thick udon noodles served hot in a savory broth with vegetables and shrimp tempura on top."
"72","public/62816170264/item/2023_10_17_8_21-VegetarianYakisoba.png","Yakisoba Vegetariano",NULL,"600","Macarrão salteado com uma variedade de legumes frescos e um molho yakisoba saboroso, finalizado com algas nori picadas e gengibre em conserva.","1","13.00",NULL,NULL,NULL,"3","1","1","0","2023-10-17 08:21:10","2023-12-07 16:38:34",NULL,"Vegetarian Yakisoba","Stir-fried noodles with a variety of fresh vegetables and a tasty yakisoba sauce, finished with chopped nori seaweed and pickled ginger."
"73","public/62816170264/item/2023_10_17_8_30-sushiset.png","Sushi Set 1",NULL,,"Seleção de Nigiri:
Salmão (2 peças)
Atum (2 peças)
Peixe Branco (2 peças)
Ikura (Ovas de Salmão) (2 peças)
Maki Rolls:

Clássico de Abacate & Pepino (6 peças)
Atum & Cebolinha (6 peças)
Rolos Especiais:

Rolo Tempura Verde Crocante com recheio de abacate (6 peças)","3","45.00",NULL,NULL,NULL,"1","1","1","0","2023-10-17 08:30:55","2024-06-11 16:27:38",NULL,"Sushi Set 1","Nigiri Selection:
Salmon (2 pieces)
Tuna (2 pieces)
Whitefish (2 pieces)
Ikura (Salmon Roe) (2 pieces)

Maki Rolls:
Classic Avocado & Cucumber (6 pieces)
Tuna & Scallion (6 pieces)

Special Rolls:
Crunchy Green Tempura Roll with avocado filling (6 pieces)"
